3, 6, 120, 0, 0, 0, 0, 0, 0
6, 12, 120, 363, 363, 3, 0, 3, 1
9, 18, 120, 18, 18, 0, 0, 0, 2
12, 24, 120, 1932, 1932, 16, 0, 16, 6
15, 30, 120, 1894, 1894, 15, 0, 15, 12
18, 36, 120, 1562, 1562, 12, 0, 12, 9
21, 42, 120, 3503, 3503, 28, 0, 28, 13
24, 48, 120, 459, 459, 0, 0, 0, 9
27, 54, 120, 2850, 2850, 17, 0, 17, 24
30, 60, 120, 4221, 4221, 28, 0, 28, 15
33, 66, 120, 2467, 2467, 13, 0, 13, 7
36, 72, 120, 4703, 4703, 24, 0, 24, 48
39, 78, 120, 4768, 4768, 32, 0, 32, 31
42, 84, 120, 5576, 5576, 39, 0, 39, 22
45, 90, 120, 3882, 3882, 12, 0, 12, 40
48, 96, 120, 6418, 6418, 43, 0, 43, 39
51, 102, 120, 5570, 5570, 23, 0, 23, 38
54, 108, 120, 5231, 5231, 20, 0, 20, 44
57, 114, 120, 9649, 9649, 63, 0, 63, 51
60, 120, 120, 4084, 4084, 5, 0, 5, 43
63, 126, 120, 7096, 7096, 33, 0, 33, 32
66, 132, 120, 7110, 7110, 21, 0, 21, 52
69, 138, 120, 7673, 7673, 41, 0, 41, 54
72, 144, 120, 7205, 7205, 26, 0, 26, 65
75, 150, 120, 11999, 11999, 74, 0, 74, 76
78, 156, 120, 12032, 12032, 71, 0, 71, 85
81, 162, 120, 10602, 10602, 52, 0, 52, 72
84, 168, 120, 8400, 8400, 29, 0, 29, 65
87, 174, 120, 9805, 9805, 39, 0, 39, 76
90, 180, 120, 14422, 14422, 83, 0, 83, 97
93, 186, 120, 14752, 14752, 79, 0, 79, 107
96, 192, 120, 15860, 15860, 93, 0, 93, 99
99, 198, 120, 5324, 5324, 3, 0, 3, 39
102, 204, 120, 16355, 16355, 98, 0, 98, 106
105, 210, 120, 16788, 16788, 90, 0, 90, 120
108, 216, 120, 14251, 14251, 61, 0, 61, 87
111, 222, 120, 19054, 19054, 118, 0, 118, 104
114, 228, 120, 20713, 20713, 131, 0, 131, 97
117, 234, 120, 17351, 17351, 94, 0, 94, 85
120, 240, 120, 19571, 19571, 115, 0, 115, 125
123, 246, 120, 21313, 21313, 121, 0, 121, 125
126, 252, 120, 24272, 24272, 171, 0, 171, 81
129, 258, 120, 24139, 24139, 158, 0, 158, 100
132, 264, 120, 22800, 22800, 141, 0, 141, 123
135, 270, 120, 22774, 22774, 130, 0, 130, 140
138, 276, 120, 25605, 25605, 161, 0, 161, 115
141, 282, 120, 25402, 25402, 165, 0, 165, 117
144, 288, 120, 25782, 25782, 168, 0, 168, 120
147, 294, 120, 25607, 25607, 160, 0, 160, 134
150, 300, 120, 20527, 20527, 102, 0, 102, 121
153, 306, 120, 27585, 27585, 172, 0, 172, 134
156, 312, 120, 26294, 26294, 162, 0, 162, 150
159, 318, 120, 22245, 22245, 114, 0, 114, 113
162, 324, 120, 30045, 30045, 192, 0, 192, 132
165, 330, 120, 29447, 29447, 188, 0, 188, 142
168, 336, 120, 31027, 31027, 208, 0, 208, 128
171, 342, 120, 30399, 30399, 193, 0, 193, 149
174, 348, 120, 32784, 32784, 210, 0, 210, 138
177, 354, 120, 32044, 32044, 208, 0, 208, 146
180, 360, 120, 32261, 32261, 204, 0, 204, 156
183, 366, 120, 34277, 34277, 230, 0, 230, 136
186, 372, 120, 35572, 35572, 232, 0, 232, 140
189, 378, 120, 35851, 35851, 244, 0, 244, 134
192, 384, 120, 36371, 36371, 243, 0, 243, 141
195, 390, 120, 37654, 37654, 245, 0, 245, 145
198, 396, 120, 37522, 37522, 254, 0, 254, 142
201, 402, 120, 39703, 39703, 273, 0, 273, 129
204, 408, 120, 38074, 38074, 239, 0, 239, 169
207, 414, 120, 39925, 39925, 262, 0, 262, 152
210, 420, 120, 39536, 39536, 265, 0, 265, 155
213, 426, 120, 40451, 40451, 262, 0, 262, 164
216, 432, 120, 42877, 42877, 295, 0, 295, 137
219, 438, 120, 42518, 42518, 289, 0, 289, 149
222, 444, 120, 43548, 43548, 289, 0, 289, 155
225, 450, 120, 44773, 44773, 305, 0, 305, 145
228, 456, 120, 43042, 43042, 282, 0, 282, 174
231, 462, 120, 44970, 44970, 303, 0, 303, 159
234, 468, 120, 45926, 45926, 314, 0, 314, 154
237, 474, 120, 46237, 46237, 312, 0, 312, 162
240, 480, 120, 46531, 46531, 308, 0, 308, 172
243, 486, 120, 47783, 47783, 327, 0, 327, 159
246, 492, 120, 47776, 47776, 330, 0, 330, 162
249, 498, 120, 49908, 49908, 341, 0, 341, 157
252, 504, 120, 49947, 49947, 345, 0, 345, 159
255, 510, 120, 49618, 49618, 329, 0, 329, 181
258, 516, 120, 50531, 50531, 340, 0, 340, 176
261, 522, 120, 52558, 52558, 360, 0, 360, 162
264, 528, 120, 52959, 52959, 377, 0, 377, 151
267, 534, 120, 53529, 53529, 354, 0, 354, 180
270, 540, 120, 54109, 54109, 380, 0, 380, 160
273, 546, 120, 53527, 53527, 364, 0, 364, 182
276, 552, 120, 57476, 57476, 401, 0, 401, 151
279, 558, 120, 56998, 56998, 398, 0, 398, 160
282, 564, 120, 58168, 58168, 408, 0, 408, 156
285, 570, 120, 57980, 57980, 411, 0, 411, 159
288, 576, 120, 56747, 56747, 385, 0, 385, 191
291, 582, 120, 58145, 58145, 407, 0, 407, 175
294, 588, 120, 58308, 58308, 405, 0, 405, 183
297, 594, 120, 60094, 60094, 419, 0, 419, 175
300, 600, 120, 60535, 60535, 417, 0, 417, 183
303, 606, 120, 61343, 61343, 440, 0, 440, 166
306, 612, 120, 63130, 63130, 454, 0, 454, 158
309, 618, 120, 63236, 63236, 446, 0, 446, 172
312, 624, 120, 65332, 65332, 477, 0, 477, 147
315, 630, 120, 64012, 64012, 454, 0, 454, 176
318, 636, 120, 64183, 64183, 457, 0, 457, 179
321, 642, 120, 67206, 67206, 478, 0, 478, 164
324, 648, 120, 67024, 67024, 480, 0, 480, 168
327, 654, 120, 67663, 67663, 485, 0, 485, 169
330, 660, 120, 67226, 67226, 479, 0, 479, 181
333, 666, 120, 67448, 67448, 482, 0, 482, 184
336, 672, 120, 69279, 69279, 494, 0, 494, 178
339, 678, 120, 68822, 68822, 486, 0, 486, 192
